creators,date,ia_formats,ia_id,ia_url,ol_id,publisher,text_filename,title,trove_url,version_id,work_id
"Richardson, Henry Handel pseud.",1910,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Raw JP2 ZIP|Scribe Scandata ZIP,gettingofwisdom00richrich,https://archive.org/details/gettingofwisdom00richrich,OL7021399M,London Heinemann,gettingofwisdom00richrich_djvu.txt,The getting of wisdom by Henry Handel Richardson ...,https://trove.nla.gov.au/version/1137057,1137057,1053971
Bronisław Malinowski 1884-1942,1913,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|MARC Source|Single Page Original JP2 Tar|Scandata,familyamongaustr00mali,https://archive.org/details/familyamongaustr00mali,OL6565240M,London University of London press,familyamongaustr00mali_djvu.txt,The family among the Australian aborigines a sociological study by B. Malinowski.,https://trove.nla.gov.au/version/261856209,261856209,10586491
Gerald Mussen,1919,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Raw JP2 ZIP|Scribe Scandata ZIP,humanizingofcomm00mussrich,https://archive.org/details/humanizingofcomm00mussrich,OL7023029M,Adelaide G. Hassell & son,humanizingofcomm00mussrich_djvu.txt,"The humanizing of commerce and industry the Joseph Fisher lecture in commerce, delivered in Adelaide, 9th May, 1919 by Gerald Mussen, esq.",https://trove.nla.gov.au/version/1145978 211662286,1145978 211662286,1061835
"Mussen, Gerald Sir 1872-",1919,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Original JP2 Tar|Scandata,humanizingofcomm00muss,https://archive.org/details/humanizingofcomm00muss,OL6621798M,Adelaide G. Hassell & son,humanizingofcomm00muss_djvu.txt,"The humanizing of commerce and industry the Joseph Fisher lecture in commerce, delivered in Adelaide, 9th May, 1919 by Gerald Mussen, esq.",https://trove.nla.gov.au/version/1145978 211662286,1145978 211662286,1061835
Henry W. Cave 1854-,1910,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Raw Cornell Book Zip|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Scandata,cu31924023977659,https://archive.org/details/cu31924023977659,OL24153813M,"London Cassell and Co., Ltd.",cu31924023977659_djvu.txt,"The Ceylon government railway a descriptive and illustrated guide, mainly extracted from the author's larger work ""The book of Ceylon,"" by Henry W. Cave",https://trove.nla.gov.au/version/49087317,49087317,10682210
United States. War Labor Policies Board.,1919,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Raw JP2 ZIP|Scribe Scandata ZIP,reportlaborsitua00unitiala,https://archive.org/details/reportlaborsitua00unitiala,OL7025658M,[n.p,reportlaborsitua00unitiala_djvu.txt,Report on labor situation of Australia.,https://trove.nla.gov.au/version/1159693,1159693,1074171
"Cobden Club (London, England)|Probyn, J. W. ed.|Brodrick, George Charles, 1831-1903|Caird, Alexander MacNeel, 1814-1880|Hancock, W. Neilson 1820-1888.|Dilke, Charles Wentworth, Sir, 1843-1911.|Laveleye, Emile de, 1822-1892.|Franqueville, Amable Charles, comte de, 1840-1919.|Dilke, Ashton Wentworth|Moret, Segismundo, 1838-1913.|Morier, Robert, Sir, 1826-1893.",1875,Item Tile|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|MARC Source|Single Page Original JP2 Tar|Scandata|Contents,localgovernmentt00prob,https://archive.org/details/localgovernmentt00prob,OL7014672M,"London, New York [etc.] Cassell, Petter & Galpin",localgovernmentt00prob_djvu.txt,Cobden Club essays. Local government and taxation edited by J. W. Probyn.,https://trove.nla.gov.au/version/230360116,230360116,10744743
Australasian Federal Convention (1897-1898),1897,Item Tile|DjVu|Animated GIF|Image Container PDF|Abbyy GZ|Archive BitTorrent|Dublin Core|Metadata|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|Scandata,officialrecordd00goog,https://archive.org/details/officialrecordd00goog,OL6996936M,Adelaide [etc.],officialrecordd00goog_djvu.txt,Official record of the debates ...,https://trove.nla.gov.au/version/209755543,209755543,1074736
"Australasian Federal Convention, 1897-1898.|New South Wales.|South Australia.|Victoria",1897,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Raw JP2 ZIP|Scan Factors|Scribe Scandata ZIP,officialrecordof01austuoft,https://archive.org/details/officialrecordof01austuoft,OL7025776M,Adelaide Govt. Printer,officialrecordof01austuoft_djvu.txt,Official record of the Debates ...,https://trove.nla.gov.au/version/1160318,1160318,1074736
John Freeman,1888,Item Tile|DjVu|Animated GIF|Standard LuraTech PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|MARC Source|Single Page Original JP2 Tar|Scandata|Scan Factors,lightsshadowsofm00free,https://archive.org/details/lightsshadowsofm00free,OL13512797M,"London Sampson Low, Marston, Searle & Rivington, ltd.",lightsshadowsofm00free_djvu.txt,Lights and shadows of Melbourne life. By John Freeman.,https://trove.nla.gov.au/version/2300779,2300779,10766225
William Cobbett 1763-1835,1817,JPEG Thumb|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Original CR2 Tar|Single Page Raw JP2 ZIP|Scribe Scandata ZIP,cobbettspaperaga00cobbrich,https://archive.org/details/cobbettspaperaga00cobbrich,OL7026564M,[London W. Cobbett jun.,cobbettspaperaga00cobbrich_djvu.txt,"Cobbett's Paper against gold containing the history and mystery of the Bank of England, the funds, the debt, the sinking fund, the bank stoppage, the lowering and the raising of the value of paper-money : and shewing, that taxation, pauperism, poverty, misery and crimes have all increased, and ever must increase, with a funding system",https://trove.nla.gov.au/version/1164324,1164324,1078380
Victor James William Patrick Daley 1858-1905,1913,DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Original JP2 Tar|Scandata,winerose00dale,https://archive.org/details/winerose00dale,OL7027320M,London Angus and Robertson,winerose00dale_djvu.txt,Wine and roses. Ed. with a memoir by Bertram Stevens.,https://trove.nla.gov.au/version/1168219,1168219,1081889
"Victor James William Patrick Daley 1858-1905|Stevens, Bertram, 1872-1922.",1911,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Original JP2 Tar|Scandata,wineroses00dale,https://archive.org/details/wineroses00dale,OL7140189M,Sydney Angus and Robertson,wineroses00dale_djvu.txt,"Wine and Roses by Victor J. Daley ; edited, with a memoir, by Bertram Stevens.",https://trove.nla.gov.au/version/1683334,1683334,1081889
Commonwealth Parliamentary Library (Australia),1912,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Raw JP2 ZIP|Scribe Scandata ZIP,catalogueofbooks00commiala,https://archive.org/details/catalogueofbooks00commiala,OL7028493M,"Melbourne J. Kemp, Government Printer",catalogueofbooks00commiala_djvu.txt,"Catalogue of the books, pamphlets, pictures, and maps in the library of Parliament to September, 1911.",https://trove.nla.gov.au/version/1173638,1173638,1086427
Henry William Haygarth,1848,DjVu|Animated GIF|Image Container PDF|Abbyy GZ|Archive BitTorrent|Metadata|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|Metadata|Scandata,recollectionsbu00hayggoog,https://archive.org/details/recollectionsbu00hayggoog,OL14037223M,London J. Murray,recollectionsbu00hayggoog_djvu.txt,"Recollections of bush life in Australia, during a residence of eight years in the interior.",https://trove.nla.gov.au/version/2546076 3320045,2546076 3320045,10873992
Henry William Haygarth,1848,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Raw JP2 ZIP|Scribe Scandata ZIP,recollectionsofb00haygrich,https://archive.org/details/recollectionsofb00haygrich,OL23335072M,London J. Murray,recollectionsofb00haygrich_djvu.txt,"Recollections of bush life in Australia, during a residence of eight years in the interior.",https://trove.nla.gov.au/version/2546076 3320045,2546076 3320045,10873992
Hector William Dinning 1887-,1918,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Raw JP2 ZIP|Scribe Scandata ZIP,bywaysonservicen00dinnrich,https://archive.org/details/bywaysonservicen00dinnrich,OL7029234M,London Constable,bywaysonservicen00dinnrich_djvu.txt,By-ways on service notes from an Australian journal by Hector Dinning.,https://trove.nla.gov.au/version/1177100,1177100,1089514
"Lavater, Louis 1867-1953",1917,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Raw JP2 ZIP|Scribe Scandata ZIP,loversephemeris00lavaiala,https://archive.org/details/loversephemeris00lavaiala,OL7030041M,Melbourne S.J. Endacott,loversephemeris00lavaiala_djvu.txt,A lover's ephemeris by Louis Lavater.,https://trove.nla.gov.au/version/1180719,1180719,1092535
James Springer White 1821-1881,1868,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Raw JPEG Tar|Scandata,lifeincidentsinc00whit,https://archive.org/details/lifeincidentsinc00whit,OL7030182M,"Battle Creek, Mich Steam Press of the Seventh-day Adventists Pub. Association",lifeincidentsinc00whit_djvu.txt,Life incidents in connection with the Great Advent Movement as illustrated by the three angels of Revelation XIV by James White.,https://trove.nla.gov.au/version/1181369,1181369,1093078
George Fletcher Moore,1884,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Raw JP2 ZIP|Scribe Scandata ZIP,diaryoftenyearse00mooriala,https://archive.org/details/diaryoftenyearse00mooriala,OL7030461M,London M. Walbrook,diaryoftenyearse00mooriala_djvu.txt,Diary of ten years eventful life of an early settler in western Australia and also A descriptive vocabulary of the language of the aborigines. By George Fletcher Moore.,https://trove.nla.gov.au/version/1182556,1182556,1094140
"Thomson, Charles Mrs.",1850,Scribe Scandata ZIP|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|MARC Source|Single Page Raw JP2 ZIP,twelveyearsincan00thomiala,https://archive.org/details/twelveyearsincan00thomiala,OL7031249M,"London Sampson Low, Son, and Marston",twelveyearsincan00thomiala_djvu.txt,"Twelve years in Canterbury, New Zealand with visits to the other provinces, and reminiscences of the route home through Australia, etc., from a lady's journal by Mrs. Charles Thomson.",https://trove.nla.gov.au/version/1186118,1186118,1097198
John Dunmore Lang 1799-1878,1837,DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Raw JPEG Tar|Scandata,transportationco00lang,https://archive.org/details/transportationco00lang,OL7031351M,London A.J. Valpy,transportationco00lang_djvu.txt,"Transportation and colonization or, The causes of the comparative failure of the transportation system in the Australian colonies: with suggestions for ensuring its future efficiency in subserviency to extensive colonization. By John Dunmore Lang.",https://trove.nla.gov.au/version/1186625 185430181 209822143,1186625 185430181 209822143,1097697
John Dunmore Lang 1799-1878,1837,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Original JP2 Tar|Scandata|Contents,transportationco00lang_0,https://archive.org/details/transportationco00lang_0,OL6527658M,London A.J. Valpy,transportationco00lang_0_djvu.txt,"Transportation and colonization or, The causes of the comparative failure of the transportation system in the Australian colonies: with suggestions for ensuring its future efficiency in subserviency to extensive colonization. By John Dunmore Lang.",https://trove.nla.gov.au/version/1186625 185430181 209822143,1186625 185430181 209822143,1097697
A. Wyatt Tilby 1880-,1912,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Raw JP2 ZIP|Scribe Scandata ZIP,australasia00tilbiala,https://archive.org/details/australasia00tilbiala,OL7031592M,London Constable and company limited,australasia00tilbiala_djvu.txt,"Australasia, 1688-1911 by A. Wyatt Tilby.",https://trove.nla.gov.au/version/1187790,1187790,1098749
"Ludovic marquis de Beauvoir 1846-1929|Stephenson, Agnes.|Stephenson, Helen.",1870,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Raw Cornell Book Zip|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Scandata,cu31924023252442,https://archive.org/details/cu31924023252442,OL24179428M,London J. Murray,cu31924023252442_djvu.txt,A voyage round the world by the Marquis de Beauvoir ...,https://trove.nla.gov.au/version/49193314,49193314,11017554
"McDonald, W. 1820-1901",1900,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Raw JP2 ZIP|Scribe Scandata ZIP,lifesketchesofre00mcdoiala,https://archive.org/details/lifesketchesofre00mcdoiala,OL7090917M,Cincinnati Jennings & Pye,lifesketchesofre00mcdoiala_djvu.txt,Life sketches of Rev. Alfred Cookman.,https://trove.nla.gov.au/version/261876064,261876064,11036356
"McDonald, W. 1820-1901|Methodist Episcopal Church. Board of Education.",1900,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Original JP2 Tar|Scandata,lifesketchesofre00mcdo,https://archive.org/details/lifesketchesofre00mcdo,OL6774555M,"Cincinnati, O The Freedmen's Aid and Southern Education Society",lifesketchesofre00mcdo_djvu.txt,Life sketches of Rev. Alfred Cookman. By Rev. W. McDonald.,https://trove.nla.gov.au/version/260756267,260756267,11036356
John Dunmore Lang 1799-1878,1837,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Raw JP2 ZIP|Scribe Scandata ZIP,historicalstatis00langrich,https://archive.org/details/historicalstatis00langrich,OL14012100M,London A.J. Valpy,historicalstatis00langrich_djvu.txt,An historical and statistical account of New South Wales both as a penal settlement and as a British colony by John Dunmore LangElectronic resource,https://trove.nla.gov.au/version/2446428,2446428,1104019
John Dunmore Lang 1799-1878,1834,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Raw JP2 ZIP|Scribe Scandata ZIP,historicalstatis02langiala,https://archive.org/details/historicalstatis02langiala,OL7032670M,London Cochrane and M'Crone,historicalstatis02langiala_djvu.txt,An historical and statistical account of New South Wales both as a penal settlement and as a British colony. By John Dunmore Lang.,https://trove.nla.gov.au/version/1193647,1193647,1104019
"Quick, John Sir 1852-1932|Groom, Littleton Ernest, Sir, 1867-1936,",1904,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Raw JP2 ZIP|Scribe Scandata ZIP,judicialpowerofc00quicuoft,https://archive.org/details/judicialpowerofc00quicuoft,OL7032679M,Melbourne C.F. Maxwell (G. Partridge),judicialpowerofc00quicuoft_djvu.txt,The judicial power of the commonwealth with the practice and procedure of the High court by Sir John Quick ... and Littleton E. Groom ...,https://trove.nla.gov.au/version/1193686,1193686,1104058
